protein_ids,symbol,log2FoldChange,baseMean,padj,GO_id,GO_term
g4331.t1,g4331,1.6619794878335,170.022028728378,1.350607711123e-12,nan,
g10991.t1,g10991,1.66189131781676,438.958422847935,1.13359612710926e-11,GO:0016831,carboxy-lyase activity
g13532.t1,g13532,1.6533223230826,356.496474486061,4.54866351265611e-25,nan,
g3907.t1,g3907,1.65275694349048,394.782613728766,3.07517353798977e-23,nan,
g6850.t1,g6850,1.65022612423619,1008.4934541303,2.14269457591232e-38,nan,
g9587.t1,g9587,1.65005950595751,564.842648133097,4.76651764727681e-33,GO:0006865,amino acid transport
g9587.t1,g9587,1.65005950595751,564.842648133097,4.76651764727681e-33,GO:0016020,membrane
g9587.t1,g9587,1.65005950595751,564.842648133097,4.76651764727681e-33,GO:0055085,transmembrane transport
g731.t1,g731,1.64725454022923,1431.43216225699,2.62993454377961e-23,GO:0003677,DNA binding
g731.t1,g731,1.64725454022923,1431.43216225699,2.62993454377961e-23,GO:0003700,DNA-binding transcription factor activity
g731.t1,g731,1.64725454022923,1431.43216225699,2.62993454377961e-23,GO:0006355,regulation of DNA-templated transcription
g731.t1,g731,1.64725454022923,1431.43216225699,2.62993454377961e-23,GO:0005507,copper ion binding
g2147.t1,g2147,1.64484141454334,1225.4778460576,1.1066596971718e-26,nan,
g7067.t1,g7067,1.64331301805922,1233.5585100656,7.78837122088038e-68,GO:0043022,ribosome binding
g7067.t1,g7067,1.64331301805922,1233.5585100656,7.78837122088038e-68,GO:0042256,cytosolic ribosome assembly
g10918.t1,g10918,1.64310696994299,3156.96803381725,4.65375342428631e-31,nan,
g499.t1,g499,1.64205899954622,1259.58461715441,2.62455840902104e-33,nan,
g6446.t1,g6446,1.64074469509377,2830.87219833891,1.09804192775288e-26,GO:0003723,RNA binding
g6446.t1,g6446,1.64074469509377,2830.87219833891,1.09804192775288e-26,GO:0000175,3'-5'-RNA exonuclease activity
g572.t1,g572,1.63960054234011,276.626827044196,1.37201091052822e-13,nan,
g351.t1,g351,1.63502434587486,116.512542983286,1.05190068561803e-06,nan,
g7206.t1,g7206,1.63129494398207,147.663280100038,4.8524026491821386e-11,GO:0003676,nucleic acid binding
g7206.t1,g7206,1.63129494398207,147.663280100038,4.8524026491821386e-11,GO:0005524,ATP binding
g7206.t1,g7206,1.63129494398207,147.663280100038,4.8524026491821386e-11,GO:0003724,RNA helicase activity
g10844.t1,g10844,1.62899138538371,15642.7071986402,4.15791330909034e-20,nan,
g521.t1,g521,1.62089985429438,237.913909234798,1.63679178113737e-06,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors"
g521.t1,g521,1.62089985429438,237.913909234798,1.63679178113737e-06,GO:0050660,flavin adenine dinucleotide binding
g8551.t1,g8551,1.62024591278543,583.255623433881,9.519426067938e-27,nan,
g1947.t1,g1947,1.61506905363403,206.321910647257,4.85362264045771e-16,GO:0016480,negative regulation of transcription by RNA polymerase III
g1496.t1,g1496,1.61062767598062,5968.94862366191,1.49464185341048e-27,nan,
g1918.t1,g1918,1.6102411191071,3030.45778953152,3.14571302119062e-18,nan,
g456.t1,g456,1.60978216944436,1899.35561015279,3.19474857484828e-31,GO:0019901,protein kinase binding
g456.t1,g456,1.60978216944436,1899.35561015279,3.19474857484828e-31,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity
g6185.t1,g6185,1.60965205922255,1558.78368209306,2.04730059473838e-21,GO:0016020,membrane
g6185.t1,g6185,1.60965205922255,1558.78368209306,2.04730059473838e-21,GO:0016746,acyltransferase activity
g6185.t1,g6185,1.60965205922255,1558.78368209306,2.04730059473838e-21,GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity
g6185.t1,g6185,1.60965205922255,1558.78368209306,2.04730059473838e-21,GO:0008654,phospholipid biosynthetic process
g5742.t1,g5742,1.60964851089072,3954.09246169594,1.61706075438204e-23,nan,
g8391.t1,g8391,1.60324448481217,1086.67313804995,2.12638116686698e-05,nan,
g11971.t1,g11971,1.60308963859109,1205.54471183694,2.76702357190659e-24,GO:0003723,RNA binding
g6210.t1,g6210,1.60009389187428,601.329982444333,8.02292637578485e-22,nan,
g2578.t1,g2578,1.59891696544022,881.844619946508,7.98165946546032e-35,nan,
g4086.t2,g4086,1.59838544016444,2425.62996372849,1.30631515423156e-13,GO:0005515,protein binding
g4086.t1,g4086,1.59838544016444,2425.62996372849,1.30631515423156e-13,GO:0005515,protein binding
g6912.t1,g6912,1.59512284321741,797.758290307475,5.957806268463072e-19,nan,
g1578.t1,g1578,1.59487292640283,1529.9648687226,8.57035821308593e-18,GO:0051536,iron-sulfur cluster binding
g1578.t1,g1578,1.59487292640283,1529.9648687226,8.57035821308593e-18,GO:0010181,FMN binding
g1578.t1,g1578,1.59487292640283,1529.9648687226,8.57035821308593e-18,GO:0020037,heme binding
g1578.t1,g1578,1.59487292640283,1529.9648687226,8.57035821308593e-18,GO:0016491,oxidoreductase activity
g9079.t1,g9079,1.59482420933513,1081.3374689312,6.387468166571401e-21,nan,
g4873.t1,g4873,1.59108019772463,735.624505860677,2.15521129982789e-19,nan,
g4656.t1,g4656,1.58358631192437,149.141323673843,1.06822488671019e-05,nan,
g8542.t1,g8542,1.58042747303325,409.001270668512,2.838023247849901e-21,nan,
g8035.t2,g8035,1.57986912052536,6577.52068013509,2.34590763108032e-53,GO:0005975,carbohydrate metabolic process
g8035.t2,g8035,1.57986912052536,6577.52068013509,2.34590763108032e-53,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
g8035.t1,g8035,1.57986912052536,6577.52068013509,2.34590763108032e-53,GO:0005975,carbohydrate metabolic process
g8035.t1,g8035,1.57986912052536,6577.52068013509,2.34590763108032e-53,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
g4341.t1,g4341,1.57545208265627,1675.58245145767,3.07517353798977e-23,nan,
g452.t2,g452,1.5730915979316,1498.01855750333,5.815343553702e-18,nan,
g452.t1,g452,1.5730915979316,1498.01855750333,5.815343553702e-18,nan,
g11651.t1,g11651,1.56897839879847,180.685771130667,9.07776339335393e-08,nan,
g13531.t1,g13531,1.56742272843084,246.14842154901,4.85886863369644e-17,GO:0006418,tRNA aminoacylation for protein translation
g13531.t1,g13531,1.56742272843084,246.14842154901,4.85886863369644e-17,GO:0004816,asparagine-tRNA ligase activity
g13531.t1,g13531,1.56742272843084,246.14842154901,4.85886863369644e-17,GO:0006421,asparaginyl-tRNA aminoacylation
g13531.t1,g13531,1.56742272843084,246.14842154901,4.85886863369644e-17,GO:0004812,aminoacyl-tRNA ligase activity
g13531.t1,g13531,1.56742272843084,246.14842154901,4.85886863369644e-17,GO:0003676,nucleic acid binding
g13531.t1,g13531,1.56742272843084,246.14842154901,4.85886863369644e-17,GO:0000166,nucleotide binding
g13531.t1,g13531,1.56742272843084,246.14842154901,4.85886863369644e-17,GO:0005524,ATP binding
g12473.t1,g12473,1.56606684046435,571.668906504383,2.76889125077037e-29,GO:0046872,metal ion binding
g12473.t1,g12473,1.56606684046435,571.668906504383,2.76889125077037e-29,GO:0016491,oxidoreductase activity
g946.t2,g946,1.56010418564183,698.662560656035,7.23631553585033e-23,nan,
g946.t1,g946,1.56010418564183,698.662560656035,7.23631553585033e-23,nan,
g6479.t1,g6479,1.55762610671508,5854.75056522226,3.10185909584152e-21,nan,
g10478.t1,g10478,1.55690759247055,639.526747904584,1.5786836415549902e-15,nan,
g13246.t2,g13246,1.55034055825025,1081.57289724759,1.71503087114749e-27,GO:0005515,protein binding
g13246.t2,g13246,1.55034055825025,1081.57289724759,1.71503087114749e-27,GO:0035091,phosphatidylinositol binding
g13246.t1,g13246,1.55034055825025,1081.57289724759,1.71503087114749e-27,GO:0005515,protein binding
g13246.t1,g13246,1.55034055825025,1081.57289724759,1.71503087114749e-27,GO:0035091,phosphatidylinositol binding
g13041.t1,g13041,1.54969893694874,6706.25929965915,3.0587873431316304e-20,GO:0055085,transmembrane transport
g13041.t1,g13041,1.54969893694874,6706.25929965915,3.0587873431316304e-20,GO:0022857,transmembrane transporter activity
g709.t1,g709,1.54800710354654,357.695528356492,1.07487831429065e-15,nan,
g7400.t1,g7400,1.54633074494537,3299.58618929039,1.03957974659943e-42,GO:0003873,6-phosphofructo-2-kinase activity
g7400.t1,g7400,1.54633074494537,3299.58618929039,1.03957974659943e-42,GO:0006003,"fructose 2,6-bisphosphate metabolic process"
g7400.t1,g7400,1.54633074494537,3299.58618929039,1.03957974659943e-42,GO:0006000,fructose metabolic process
g7400.t1,g7400,1.54633074494537,3299.58618929039,1.03957974659943e-42,GO:0005524,ATP binding
g7400.t1,g7400,1.54633074494537,3299.58618929039,1.03957974659943e-42,GO:0003824,catalytic activity
g6030.t1,g6030,1.54417934146807,505.494995697011,3.14384904813773e-26,GO:0003677,DNA binding
g6030.t1,g6030,1.54417934146807,505.494995697011,3.14384904813773e-26,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
g6030.t1,g6030,1.54417934146807,505.494995697011,3.14384904813773e-26,GO:0006355,regulation of DNA-templated transcription
g6030.t1,g6030,1.54417934146807,505.494995697011,3.14384904813773e-26,GO:0006351,DNA-templated transcription
g6030.t1,g6030,1.54417934146807,505.494995697011,3.14384904813773e-26,GO:0008270,zinc ion binding
g12542.t1,g12542,1.54025258182663,187.236922613274,3.9020974505562197e-11,nan,
g13306.t1,g13306,1.53732310605195,415.063379252798,1.29492976028941e-11,GO:0003959,NADPH dehydrogenase activity
g13306.t1,g13306,1.53732310605195,415.063379252798,1.29492976028941e-11,GO:0016491,oxidoreductase activity
g13306.t1,g13306,1.53732310605195,415.063379252798,1.29492976028941e-11,GO:0050661,NADP binding
g13306.t1,g13306,1.53732310605195,415.063379252798,1.29492976028941e-11,GO:0010181,FMN binding
g2032.t1,g2032,1.53500533271251,1937.13034421061,5.42318776754623e-21,nan,
g2890.t1,g2890,1.53094299906145,270.196838766479,3.1173904892865e-14,GO:0016887,ATP hydrolysis activity
g2890.t1,g2890,1.53094299906145,270.196838766479,3.1173904892865e-14,GO:0005524,ATP binding
g2890.t1,g2890,1.53094299906145,270.196838766479,3.1173904892865e-14,GO:0005525,GTP binding
g8839.t1,g8839,1.52296990695645,1897.8959600311,3.92422428858757e-21,nan,
g6293.t1,g6293,1.51960370644952,119.868527080502,2.42508532511312e-10,GO:0003677,DNA binding
g6293.t1,g6293,1.51960370644952,119.868527080502,2.42508532511312e-10,GO:0006351,DNA-templated transcription
g6293.t1,g6293,1.51960370644952,119.868527080502,2.42508532511312e-10,GO:0008270,zinc ion binding
g13273.t1,g13273,1.51730362426179,2576.64393194151,7.607224213084291e-25,nan,
g13273.t2,g13273,1.51730362426179,2576.64393194151,7.607224213084291e-25,nan,
g8969.t1,g8969,1.51530571914605,1546.1539570941,5.78973383485783e-37,nan,
g8768.t1,g8768,1.51439962185409,1185.68682710036,2.74660224397112e-13,GO:0016780,"phosphotransferase activity, for other substituted phosphate groups"
g8768.t1,g8768,1.51439962185409,1185.68682710036,2.74660224397112e-13,GO:0016020,membrane
g8768.t1,g8768,1.51439962185409,1185.68682710036,2.74660224397112e-13,GO:0008654,phospholipid biosynthetic process
g7430.t1,g7430,1.51365091514326,125.126909588729,3.11265236165746e-09,nan,
g4870.t1,g4870,1.51297115821414,188.148011705015,3.43036669583159e-14,nan,
g10509.t1,g10509,1.51126901955027,1335.17957205681,0.0005949351604906,GO:0016020,membrane
g10509.t1,g10509,1.51126901955027,1335.17957205681,0.0005949351604906,GO:0055085,transmembrane transport
g10509.t1,g10509,1.51126901955027,1335.17957205681,0.0005949351604906,GO:0022857,transmembrane transporter activity
g10103.t1,g10103,1.51087536881787,308.739978498294,1.2339995311818e-20,GO:0006629,lipid metabolic process
g10103.t1,g10103,1.51087536881787,308.739978498294,1.2339995311818e-20,GO:0007165,signal transduction
g10103.t1,g10103,1.51087536881787,308.739978498294,1.2339995311818e-20,GO:0004435,"phosphatidylinositol-4,5-bisphosphate phospholipase C activity"
g10103.t1,g10103,1.51087536881787,308.739978498294,1.2339995311818e-20,GO:0035556,intracellular signal transduction
g5441.t1,g5441,1.50948839788621,163.526594467705,0.0157695878847763,nan,
g5394.t1,g5394,1.50817957079499,2212.22987130079,1.05784002260346e-14,GO:0004672,protein kinase activity
g5394.t1,g5394,1.50817957079499,2212.22987130079,1.05784002260346e-14,GO:0005524,ATP binding
g5394.t1,g5394,1.50817957079499,2212.22987130079,1.05784002260346e-14,GO:0006468,protein phosphorylation
g5394.t2,g5394,1.50817957079499,2212.22987130079,1.05784002260346e-14,GO:0004672,protein kinase activity
g5394.t2,g5394,1.50817957079499,2212.22987130079,1.05784002260346e-14,GO:0005524,ATP binding
g5394.t2,g5394,1.50817957079499,2212.22987130079,1.05784002260346e-14,GO:0006468,protein phosphorylation
g7439.t1,g7439,1.50468663463351,12864.2145169671,9.79543772328127e-26,GO:0003723,RNA binding
g7439.t1,g7439,1.50468663463351,12864.2145169671,9.79543772328127e-26,GO:0006412,translation
g7439.t1,g7439,1.50468663463351,12864.2145169671,9.79543772328127e-26,GO:0003735,structural constituent of ribosome
g7439.t1,g7439,1.50468663463351,12864.2145169671,9.79543772328127e-26,GO:0005840,ribosome
g7439.t1,g7439,1.50468663463351,12864.2145169671,9.79543772328127e-26,GO:0015935,small ribosomal subunit
g13163.t1,g13163,1.50305161355737,1450.23880328495,3.10469416889802e-31,GO:0003723,RNA binding
g7545.t1,g7545,1.50196889362576,6604.76963565897,2.69352667014024e-23,nan,
g6465.t1,g6465,1.4992189479301,2479.75185694324,5.945306188504564e-44,GO:0004176,ATP-dependent peptidase activity
g6465.t1,g6465,1.4992189479301,2479.75185694324,5.945306188504564e-44,GO:0004222,metalloendopeptidase activity
g6465.t1,g6465,1.4992189479301,2479.75185694324,5.945306188504564e-44,GO:0006508,proteolysis
g6465.t1,g6465,1.4992189479301,2479.75185694324,5.945306188504564e-44,GO:0016887,ATP hydrolysis activity
g6465.t1,g6465,1.4992189479301,2479.75185694324,5.945306188504564e-44,GO:0016020,membrane
g6465.t1,g6465,1.4992189479301,2479.75185694324,5.945306188504564e-44,GO:0005524,ATP binding
g6465.t1,g6465,1.4992189479301,2479.75185694324,5.945306188504564e-44,GO:0008270,zinc ion binding
g1988.t1,g1988,1.49631751002537,1877.24821884181,9.78845588660356e-16,nan,
g1988.t2,g1988,1.49631751002537,1877.24821884181,9.78845588660356e-16,nan,
g7000.t1,g7000,1.492904450297,10710.296520072,7.64322264576618e-25,GO:0003723,RNA binding
g7000.t1,g7000,1.492904450297,10710.296520072,7.64322264576618e-25,GO:0006412,translation
g7000.t1,g7000,1.492904450297,10710.296520072,7.64322264576618e-25,GO:0003735,structural constituent of ribosome
g7000.t1,g7000,1.492904450297,10710.296520072,7.64322264576618e-25,GO:0005840,ribosome
g7000.t1,g7000,1.492904450297,10710.296520072,7.64322264576618e-25,GO:0015935,small ribosomal subunit
g7244.t1,g7244,1.49031326997142,3631.5062455512,1.7515552416855799e-41,nan,
g809.t1,g809,1.49024890720626,100.696517229735,4.2727798602904296e-11,nan,
g196.t1,g196,1.48803120800301,4515.93802672595,1.9001650019985603e-09,nan,
g3235.t1,g3235,1.48532910908543,434.05849544963,3.076798614984e-10,GO:0071949,FAD binding
g3235.t1,g3235,1.48532910908543,434.05849544963,3.076798614984e-10,GO:0050660,flavin adenine dinucleotide binding
g1436.t1,g1436,1.48340115564565,2345.38579855827,8.88673102571869e-25,GO:0006629,lipid metabolic process
g10245.t1,g10245,1.48192838630598,28650.0070383752,4.37495792023434e-32,GO:0030145,manganese ion binding
g10245.t1,g10245,1.48192838630598,28650.0070383752,4.37495792023434e-32,GO:0005737,cytoplasm
g10245.t1,g10245,1.48192838630598,28650.0070383752,4.37495792023434e-32,GO:0004619,phosphoglycerate mutase activity
g10245.t1,g10245,1.48192838630598,28650.0070383752,4.37495792023434e-32,GO:0006007,glucose catabolic process
g10245.t1,g10245,1.48192838630598,28650.0070383752,4.37495792023434e-32,GO:0046872,metal ion binding
g10245.t1,g10245,1.48192838630598,28650.0070383752,4.37495792023434e-32,GO:0003824,catalytic activity
g2212.t1,g2212,1.47809407092368,4236.91393662259,2.73078023454154e-39,nan,
g826.t1,g826,1.47563759131611,246.314814742579,2.82183251445731e-12,GO:0003723,RNA binding
g2447.t1,g2447,1.47031887619455,134.345487301516,5.3928667486958e-05,nan,
g7809.t1,g7809,1.47012587684436,111.146039556401,3.10234889536118e-05,GO:0005975,carbohydrate metabolic process
g7809.t1,g7809,1.47012587684436,111.146039556401,3.10234889536118e-05,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
g8934.t1,g8934,1.46631380836309,124.690082265263,8.105117914515379e-11,GO:0005515,protein binding
g10630.t1,g10630,1.46351241174156,9310.2471483616,1.0708532428972299e-26,GO:0006412,translation
g10630.t1,g10630,1.46351241174156,9310.2471483616,1.0708532428972299e-26,GO:0005840,ribosome
g10630.t1,g10630,1.46351241174156,9310.2471483616,1.0708532428972299e-26,GO:0003735,structural constituent of ribosome
g10979.t1,g10979,1.46208854234491,810.950267571464,2.6573221295668504e-25,GO:0003677,DNA binding
g10979.t1,g10979,1.46208854234491,810.950267571464,2.6573221295668504e-25,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
g10979.t1,g10979,1.46208854234491,810.950267571464,2.6573221295668504e-25,GO:0006355,regulation of DNA-templated transcription
g10979.t1,g10979,1.46208854234491,810.950267571464,2.6573221295668504e-25,GO:0006351,DNA-templated transcription
g10979.t1,g10979,1.46208854234491,810.950267571464,2.6573221295668504e-25,GO:0008270,zinc ion binding
g1873.t2,g1873,1.45966695616272,4369.40080327187,8.39363567879151e-75,GO:0003743,translation initiation factor activity
g1873.t2,g1873,1.45966695616272,4369.40080327187,8.39363567879151e-75,GO:0006413,translational initiation
g1873.t1,g1873,1.45966695616272,4369.40080327187,8.39363567879151e-75,GO:0003743,translation initiation factor activity
g1873.t1,g1873,1.45966695616272,4369.40080327187,8.39363567879151e-75,GO:0006413,translational initiation
g1804.t2,g1804,1.45926205171401,2842.77050074175,1.18466803238731e-69,GO:0004672,protein kinase activity
g1804.t2,g1804,1.45926205171401,2842.77050074175,1.18466803238731e-69,GO:0005524,ATP binding
g1804.t2,g1804,1.45926205171401,2842.77050074175,1.18466803238731e-69,GO:0006468,protein phosphorylation
